Filter,OSD.flyTime [s],OSD.latitude,OSD.longitude,OSD.altitude [m],Convert MPH to m/s,OSD.xSpeed [m/s],OSD.ySpeed [m/s],OSD.zSpeed [m/s],OSD.roll,OSD.pitch,OSD.yaw,OSD.hSpeed [m/s],RC.elevator,RC.throttle,RC.rudder,RC.aileron,Convert ft to m,OSD.vpsHeight [m],HOME.distance [m],BATTERY.chargeLevel,BATTERY.voltage [V],BATTERY.current [A],WEATHER.windDirection,WEATHER.windSpeed [m/s],WEATHER.windStrength,
1,46.6,32.82524019,-95.30408224,488,,3.000004973,7.500012432,3.000004973,0.1,-34.8,55.5,8.077760222,1684,364,1024,1148,,201.115492,356.424992,92,7.58,5.355,NW,2.7984704,Calm,
2,46.7,32.82524291,-95.30407458,487,,3.100005139,7.600012598,3.400005636,0,-34.9,56.2,8.207936482,1684,364,1024,1146,,201.115492,357.587296,92,7.58,5.355,NW,2.8968192,Calm,
3,46.8,32.82524559,-95.30406684,486,,3.200005304,7.700012764,3.700006133,-0.9,-35.1,55.9,8.338478868,1684,364,1024,1146,,201.115492,358.704896,92,7.58,5.355,NW,2.8968192,Calm,
4,46.9,32.82524883,-95.30405807,484,,3.30000547,7.800012929,4.100006796,-0.9,-35.4,55.9,8.469370392,1684,364,1024,1146,,201.115492,360.001312,92,7.58,5.355,NW,2.8968192,Calm,
0,47,32.82525148,-95.30405042,483,,3.30000547,7.900013095,4.500007459,-0.6,-34.9,55.8,8.561555851,1684,364,1024,1147,,201.115492,361.163616,92,7.58,5.355,NW,2.8968192,Calm,
1,47.1,32.82525524,-95.30404019,481,,3.400005636,8.000013261,4.700007791,-0.2,-33.9,55.6,8.692539912,1684,364,1024,1147,,201.115492,362.683552,92,7.885,5.355,NW,2.8968192,Calm,
2,47.2,32.82525785,-95.30403285,480,,3.600005967,8.200013592,4.800007956,0.8,-34,55.7,8.955459783,1684,364,1024,1147,,201.115492,363.756448,92,7.885,5.355,NW,2.9996384,Calm,
3,47.3,32.82526146,-95.30402308,478,,3.700006133,8.400013924,4.900008122,0.1,-34.4,55.5,9.178794708,1684,364,1024,1147,,201.115492,365.23168,92,7.885,5.355,NW,2.9996384,Calm,
4,47.4,32.8252644,-95.30401531,476,,3.800006299,8.600014255,4.900008122,-0.1,-34.6,55.6,9.402142598,1684,364,1024,1149,,201.115492,366.393984,92,7.885,5.355,NW,2.9996384,Calm,
0,47.5,32.82526809,-95.30400553,474,,4.00000663,8.800014587,4.900008122,-0.5,-34.3,55.7,9.666452763,1684,364,1024,1150,,201.115492,367.824512,92,7.885,5.355,NW,2.9996384,Calm,
1,47.6,32.825272,-95.30399581,472,,4.100006796,9.000014918,4.900008122,-1.6,-34.5,55.5,9.889910177,1684,364,1178,1151,,201.115492,369.299744,92,7.885,5.355,NW,2.9996384,Calm,
2,47.7,32.82527624,-95.30398512,470,,4.200006962,9.100015084,5.000008288,-0.6,-34.6,55.7,10.02249106,1684,364,1684,1151,,201.115492,370.909088,92,7.885,5.355,NW,3.0979872,Calm,
3,47.8,32.82528019,-95.30397513,469,,4.400007293,9.300015416,4.900008122,9.5,-32.6,53.9,10.28835961,1684,364,1684,1151,,201.115492,372.429024,92,7.885,5.355,NW,3.0979872,Calm,
4,47.9,32.82528393,-95.30396543,467,,4.300007128,9.600015913,4.900008122,28.5,-19.5,52.8,10.51904745,1684,364,1684,1150,,201.115492,373.859552,92,7.885,5.355,NW,3.0979872,Calm,
0,48,32.82528728,-95.30395598,465,,3.800006299,9.90001641,4.700007791,34.5,-12.3,57.6,10.60426177,1684,364,1684,1150,,201.115492,375.29008,92,7.885,5.355,NW,3.0979872,Calm,
1,48.1,32.82529094,-95.30394367,464,,3.30000547,10.10001674,4.700007791,33.8,-12.3,65.6,10.62545862,1684,544,1024,1150,,201.115492,377.07824,92,7.885,5.355,NW,3.0979872,Calm,
2,48.2,32.82529325,-95.30393368,462,,2.800004641,10.10001674,4.900008122,33.1,-12.8,75.2,10.48095204,1684,441,871,1151,,201.115492,378.464064,91,7.885,4.107,NW,3.0979872,Calm,
3,48.3,32.82529569,-95.30392182,461,,2.200003647,10.00001658,5.000008288,29.2,-17.1,83.9,10.23915749,1684,845,616,1152,,201.115492,380.162816,91,7.885,4.107,NW,3.196336,Calm,
4,48.4,32.82529739,-95.30391114,459,,1.400002321,10.20001691,4.600007625,21.3,-23.4,90.9,10.29564681,1684,1024,1033,1137,,201.115492,381.638048,91,7.885,4.107,NW,3.196336,Calm,
0,48.5,32.82529839,-95.3039001,458,,0.800001326,10.40001724,4.300007128,13.5,-25.9,96,10.43074096,1684,1024,1024,1118,,201.115492,383.11328,91,7.885,4.107,NW,3.196336,Calm,
1,48.6,32.82529858,-95.30389003,456,,0.300000497,10.60001757,3.800006299,21.2,-21.3,92.6,10.60426177,1684,1024,863,1118,,201.115492,384.4544,91,7.885,4.107,NW,3.196336,Calm,
2,48.7,32.82529854,-95.30387912,455,,-0.300000497,10.8000179,3.30000547,23.9,-22,90.1,10.80418342,1684,1024,493,1117,,153.871396,385.840224,91,7.885,4.107,NW,3.196336,Calm,
3,48.8,32.82529755,-95.30386679,454,,-1.000001658,10.90001807,3.000004973,17.8,-26.6,91.5,10.94579318,1684,1024,493,1117,,145.013128,387.404864,91,7.885,4.107,NW,3.196336,Calm,
4,48.9,32.82529624,-95.30385432,453,,-1.400002321,11.1000184,2.700004476,-6,-27.2,100,11.18795832,1684,1024,1024,1118,,139.763784,388.969504,91,7.885,4.107,NW,3.196336,Calm,
0,49,32.82529486,-95.30384139,452,,-1.400002321,11.4000189,2.200003647,-2.2,-27.3,94.2,11.48566193,1684,1024,1024,1117,,139.763784,390.578848,91,7.885,4.107,NW,3.196336,Calm,
1,49.1,32.8252936,-95.30383019,451,,-1.500002486,11.60001923,1.800002984,3.4,-30.4,85.5,11.69659998,1684,1037,801,1117,,131.2336,391.964672,91,7.769,4.107,NW,3.196336,Calm,
2,49.2,32.82529199,-95.30381721,450,,-1.500002486,11.90001973,1.500002486,-6.9,-30.8,89.7,11.99418513,1684,1037,801,1117,,129.921264,393.574016,91,7.769,7.308,NW,3.196336,Calm,
3,49.3,32.82529049,-95.30380358,450,,-1.300002155,12.20002022,1.000001658,-19.6,-24.7,93.5,12.26908701,1684,1024,935,1118,,132.217852,395.272768,91,7.769,7.308,NW,3.2991552,Calm,
4,49.4,32.82528983,-95.30379217,449,,-0.900001492,12.40002055,0.500000829,-15.4,-26.2,90.2,12.43263883,1684,1169,536,1119,,132.217852,396.748,91,7.769,7.308,NW,3.2991552,Calm,
0,49.5,32.825289,-95.30377682,449,,-0.600000995,12.40002055,0.300000497,-22.1,-24.2,88.3,12.4145279,1684,1067,658,1118,,132.217852,398.714976,91,7.769,7.308,NW,3.2991552,Calm,
1,49.6,32.82528927,-95.30376495,449,,0,12.50002072,-0.100000166,-30.1,-9.6,87,12.50002072,1684,993,1024,1118,,133.202104,400.279616,91,7.769,7.308,NW,3.2991552,Calm,
2,49.7,32.82528988,-95.30375051,449,,0.800001326,12.20002022,-0.500000829,-26.2,-6.9,83,12.22622124,1684,1024,1024,1117,,132.217852,402.201888,91,7.769,7.308,NW,3.2991552,Calm,
3,49.8,32.82529117,-95.30373917,450,,1.100001823,11.80001956,-0.300000497,-11.4,-22.3,79.2,11.85117971,1684,1024,1024,1119,,134.51444,403.766528,91,7.769,7.308,NW,3.2991552,Calm,
4,49.9,32.82529235,-95.30372604,450,,1.100001823,11.60001923,0.300000497,-6.6,-32.6,76.7,11.65205737,1684,1024,1024,1119,,140.748036,405.509984,91,7.769,7.308,NW,3.2991552,Calm,
0,50,32.82529325,-95.3037148,449,,1.200001989,11.70001939,0.400000663,-8.2,-29.2,76.6,11.76139664,1684,1024,1024,1120,,159.12074,407.02992,91,7.769,7.308,NW,3.2991552,Calm,
1,50.1,32.82529487,-95.30369952,449,,1.500002486,11.90001973,0,-7.6,-26.2,77.3,11.99418513,1684,1206,984,1120,,145.013128,409.131008,91,7.769,7.308,NW,3.2991552,Calm,
2,50.2,32.82529598,-95.3036889,449,,1.600002652,11.80001956,0,-5.1,-28.7,76.6,11.90799984,1684,1302,792,1120,,129.921264,410.561536,91,7.75,7.308,NW,3.2991552,Calm,
3,50.3,32.8252977,-95.30367498,449,,1.700002818,11.90001973,0,-8.7,-28.1,77.2,12.02083497,1684,972,943,1120,,133.202104,412.483808,91,7.75,7.308,NW,3.2991552,Calm,
4,50.4,32.82529927,-95.30366265,449,,2.000003315,12.00001989,-0.500000829,-10.4,-24.8,77.9,12.16554494,1684,717,720,1133,,139.763784,414.137856,91,7.75,7.308,NW,3.2991552,Calm,
0,50.5,32.82530124,-95.30364921,450,,2.100003481,11.90001973,-0.500000829,-15.3,-29.6,78.6,12.08389354,1684,421,711,1137,,140.748036,416.015424,91,7.75,7.308,NW,3.2991552,Calm,
1,50.6,32.82530301,-95.3036379,450,,2.100003481,11.60001923,0,-26.4,-24.6,79,11.7885731,1684,364,838,1138,,136.482944,417.580064,91,7.75,7.308,NW,3.2991552,Calm,
2,50.7,32.82530524,-95.30362482,450,,2.500004144,11.50001906,0.100000166,-23.7,-27.1,77.5,11.76862171,1684,364,808,1140,,139.763784,419.412928,91,7.75,7.308,NW,3.2991552,Calm,
3,50.8,32.82530755,-95.30361178,450,,2.700004476,11.30001873,0.500000829,-19.5,-33,74.2,11.61810825,1684,364,832,1140,,132.217852,421.201088,91,7.75,7.308,NW,3.2991552,Calm,
4,50.9,32.82530977,-95.30360042,449,,2.700004476,11.1000184,1.000001658,-19.4,-31.7,72.3,11.42367849,1684,383,905,1140,,136.482944,422.810432,91,7.75,7.308,NW,3.2991552,Calm,
0,51,32.82531264,-95.30358856,449,,3.000004973,10.90001807,1.300002155,-17.1,-31.4,71.1,11.30532688,1684,508,1023,1140,,135.498692,424.509184,91,7.75,7.308,NW,3.2991552,Calm,
1,51.1,32.82531497,-95.30357872,448,,3.100005139,10.70001774,1.700002818,-11.5,-33.6,68.4,11.14003608,1684,461,971,1141,,137.467196,425.895008,91,7.75,7.308,NW,3.2991552,Calm,
2,51.2,32.82531825,-95.30356665,448,,3.100005139,10.60001757,2.100003481,-8.6,-34.4,66.3,11.04402083,1684,364,822,1141,,128.937012,427.638464,91,7.75,8.292,NW,3.2991552,Calm,
3,51.3,32.82532146,-95.30355424,447,,3.200005304,10.5000174,2.400003978,-10.6,-34.1,66.7,10.97681149,1684,364,840,1141,,123.687668,429.426624,91,7.75,8.292,NW,3.2991552,Calm,
4,51.4,32.8253243,-95.30354318,446,,3.30000547,10.40001724,2.800004641,-13.8,-32.9,67.6,10.91102151,1684,364,890,1140,,126.968508,430.991264,91,7.75,8.292,NW,3.2991552,Calm,
0,51.5,32.82532748,-95.30353209,445,,3.500005802,10.30001707,3.000004973,-12.4,-32.4,66.6,10.87843676,1684,595,1024,1139,,125.656172,432.600608,91,7.75,8.292,NW,3.397504,Calm,
1,51.6,32.82533052,-95.30352224,444,,3.700006133,10.20001691,3.200005304,-8.6,-34.6,64.6,10.85036355,1684,845,1024,1129,,121.39108,434.031136,91,7.75,8.292,NW,3.397504,Calm,
2,51.7,32.82533431,-95.30351017,443,,3.800006299,10.30001707,3.30000547,-6.6,-32.3,62.3,10.97863363,1684,952,1024,1129,,116.141736,435.819296,91,7.75,8.292,NW,3.397504,Calm,
3,51.8,32.82533754,-95.30350012,442,,4.200006962,10.5000174,2.800004641,-5.1,-31.1,61.8,11.30886476,1684,966,1209,1127,,108.595804,437.294528,91,7.75,8.292,NW,3.397504,Calm,
4,51.9,32.82534168,-95.30348819,441,,4.500007459,10.70001774,2.400003978,-3.4,-32.8,61.4,11.60777493,1684,1024,1426,1122,,107.611552,439.037984,91,7.75,8.292,NW,3.397504,Calm,
0,52,32.82534593,-95.30347585,440,,4.700007791,10.90001807,2.000003315,4,-32.9,59.4,11.87014985,1684,1024,1498,1117,,106.299216,440.870848,91,7.75,8.292,NW,3.397504,Calm,
1,52.1,32.82534974,-95.3034651,439,,4.700007791,11.20001857,1.500002486,21.5,-24.8,56.6,12.1462127,1684,1024,1024,1116,,107.611552,442.435488,91,7.729,8.292,NW,3.397504,Calm,
2,52.2,32.82535411,-95.30345177,438,,4.200006962,11.70001939,0.900001492,31.3,-14.5,59.2,12.43102993,1684,1024,1136,1117,,105.314964,444.402464,91,7.729,8.292,NW,3.397504,Calm,
3,52.3,32.82535754,-95.30343832,438,,3.400005636,12.00001989,0.300000497,18.1,-24.1,64.3,12.47239007,1684,1024,1136,1117,,103.018376,446.324736,91,7.729,8.292,NW,3.397504,Calm,
4,52.4,32.82535994,-95.30342703,438,,3.100005139,12.10002006,0.400000663,2.4,-34.4,73.3,12.49081706,1684,1024,1232,1117,,103.018376,447.93408,91,7.729,8.292,NW,3.397504,Calm,
0,52.5,32.82536321,-95.3034119,438,,3.000004973,12.20002022,0.400000663,9.1,-33,69,12.56345972,1684,1024,1024,1117,,106.299216,450.079872,91,7.729,8.292,NW,3.397504,Calm,
1,52.6,32.82536609,-95.30339806,438,,2.900004807,12.50002072,0.100000166,8.4,-32,68.1,12.83201229,1684,1024,1024,1114,,106.299216,452.002144,91,7.729,8.292,NW,3.397504,Calm,
2,52.7,32.82536856,-95.30338509,438,,2.800004641,12.60002089,0,0.4,-35.1,73.8,12.90738324,1684,1024,1024,1111,,104.330712,453.835008,91,7.729,8.292,NW,3.397504,Calm,
3,52.8,32.82537087,-95.30337206,438,,2.700004476,12.60002089,0.200000332,-1.2,-35.2,74.1,12.88605988,1684,1024,1024,1112,,104.330712,455.667872,91,7.729,8.292,NW,3.397504,Calm,
4,52.9,32.82537323,-95.30335923,438,,2.700004476,12.80002122,0.100000166,0.3,-34.1,72.6,13.08168816,1684,1024,722,1113,,108.595804,457.456032,91,7.729,8.292,NW,3.397504,Calm,
0,53,32.82537593,-95.30334477,438,,2.700004476,12.90002138,0,-2,-34.1,73.5,13.17955102,1684,463,572,1113,,107.611552,459.467712,91,7.729,8.292,NW,3.397504,Calm,
1,53.1,32.82537822,-95.30333236,438,,2.800004641,12.90002138,0,-18.6,-25.3,78.2,13.20040052,1684,364,704,1114,,103.018376,461.211168,91,7.729,8.292,NW,3.2991552,Calm,
2,53.2,32.82538088,-95.30331864,438,,3.100005139,12.70002105,0,-29.2,-20.1,77.4,13.07289399,1684,548,762,1114,,105.314964,463.13344,91,7.729,8.667,NW,3.0979872,Calm,
3,53.3,32.82538419,-95.30330393,438,,3.400005636,12.40002055,0.200000332,-29.6,-23.6,73.6,12.85770368,1684,922,877,1115,,105.314964,465.234528,91,7.729,8.667,NW,2.8968192,Calm,
4,53.4,32.82538728,-95.3032908,437,,3.600005967,12.10002006,0.600000995,-26,-26.5,70,12.62420396,1684,1024,1024,1114,,101.049872,467.112096,91,7.729,8.667,NW,2.8968192,Calm,
0,53.5,32.82539087,-95.30327797,437,,4.100006796,11.90001973,0.500000829,-20.6,-25,64.9,12.58652117,1684,1070,1024,1110,,101.049872,468.94496,91,7.729,8.667,NW,2.8968192,Calm,
1,53.6,32.82539465,-95.30326669,437,,4.700007791,11.70001939,0,-16.2,-28,63.7,12.608748,1684,1044,1296,1111,,102.034124,470.599008,91,7.729,8.667,NW,2.8968192,Calm,
2,53.7,32.82539951,-95.30325301,437,,4.900008122,11.50001906,0.100000166,-11.7,-33.4,63.1,12.50042037,1684,1024,1596,1111,,100.06562,472.610688,91,7.729,8.667,NW,2.7984704,Calm,
3,53.8,32.82540379,-95.30324207,437,,5.100008454,11.4000189,0.200000332,2.7,-32,58.4,12.48881566,1684,1024,1126,1111,,100.06562,474.264736,91,7.729,8.667,NW,2.7984704,Calm,
4,53.9,32.82540874,-95.30322906,437,,5.100008454,11.60001923,0,18.8,-19.4,54.7,12.67164251,1684,1024,1024,1111,,103.018376,476.187008,91,7.729,8.667,NW,2.7984704,Calm,
0,54,32.82541348,-95.30321575,437,,4.700007791,11.80001956,-0.400000663,23.1,-17.9,59.9,12.70159553,1684,1024,1209,1111,,101.049872,478.153984,91,7.729,8.667,NW,2.8968192,Calm,
1,54.1,32.8254177,-95.30320233,437,,4.300007128,11.70001939,-0.200000332,12.3,-33.1,67.4,12.46517172,1684,1141,1483,1112,,102.034124,480.12096,91,7.696,8.667,NW,2.8968192,Calm,
2,54.2,32.82542048,-95.30319169,437,,4.100006796,11.50001906,0.400000663,16.3,-30.9,67.5,12.209033,1684,1234,1414,1113,,101.049872,481.640896,91,7.696,8.882,NW,2.4989536,Calm,
3,54.3,32.82542435,-95.30317785,437,,3.700006133,11.90001973,0,26.3,-13.5,67.5,12.46196242,1684,1424,984,1113,,101.049872,483.652576,91,7.696,8.882,NW,2.1994368,Calm,
4,54.4,32.82542654,-95.30316736,437,,2.700004476,12.10002006,-0.800001326,32.6,-8.2,71.5,12.39760073,1684,1024,787,1113,,102.034124,485.127808,91,7.696,8.882,NW,1.89992,Calm,
0,54.5,32.82542864,-95.30315387,438,,1.900003149,12.00001989,-1.000001658,21.6,-21.8,75.3,12.1495056,1684,1024,787,1113,,106.299216,487.005376,91,7.696,8.882,W,1.698752,Calm,
1,54.6,32.8254299,-95.3031387,438,,1.500002486,12.00001989,-1.000001658,2.9,-31.1,82.7,12.09340655,1684,364,766,1117,,105.314964,489.06176,91,7.696,8.882,W,1.497584,Calm,
2,54.7,32.82543106,-95.30312655,438,,1.400002321,11.90001973,-0.500000829,-3.5,-36.7,82.2,11.98208956,1684,364,511,1121,,111.876644,490.715808,91,7.696,8.882,W,1.296416,Calm,
3,54.8,32.82543272,-95.30311376,438,,1.400002321,11.80001956,0,-15.9,-31.8,83.7,11.88278007,1684,364,364,1121,,111.876644,492.459264,91,7.696,8.882,W,1.1980672,Calm,
4,54.9,32.82543412,-95.30310169,438,,1.700002818,11.80001956,0,-25.6,-20.8,82.6,11.92184824,1684,364,364,1123,,102.034124,494.113312,91,7.696,8.882,W,1.0997184,Calm,
0,55,32.82543575,-95.30309031,438,,2.100003481,11.70001939,0.100000166,-31.4,-18.8,76.7,11.88698717,1684,364,364,1123,,98.753284,495.677952,91,7.696,8.882,SW,1.1980672,Calm,
1,55.1,32.82543793,-95.30307731,438,,2.400003978,11.4000189,0.400000663,-30.6,-19.6,67.8,11.64991157,1684,364,364,1122,,98.753284,497.466112,91,7.789,8.882,SW,1.1980672,Calm,
2,55.2,32.82544051,-95.3030645,438,,2.800004641,11.1000184,0.70000116,-29.3,-21.1,58.6,11.44772611,1684,410,500,1125,,106.299216,499.298976,91,7.789,8.882,SW,1.3992352,Calm,
3,55.3,32.82544343,-95.30305212,438,,3.100005139,10.8000179,1.100001823,-28.7,-22.7,48.8,11.23612107,1684,364,737,1125,,105.314964,501.042432,91,7.789,8.882,SW,1.497584,Calm,
4,55.4,32.82544625,-95.30304217,437,,3.400005636,10.5000174,1.500002486,-27.8,-23.6,39.7,11.03677476,1684,364,847,1127,,102.034124,502.47296,91,7.789,8.882,SW,1.5959328,Calm,
0,55.5,32.82545014,-95.30302951,437,,3.800006299,10.00001658,1.800002984,-24.1,-25.8,32.8,10.69768061,1684,364,801,1135,,100.06562,504.350528,91,7.789,8.882,SW,1.698752,Calm,
1,55.6,32.82545305,-95.30302005,436,,4.100006796,9.600015913,2.100003481,-22.2,-27.1,29.2,10.43888692,1684,364,672,1140,,93.50394,505.691648,91,7.789,8.882,SW,1.7971008,Calm,
2,55.7,32.82545731,-95.30300871,435,,4.400007293,9.20001525,2.500004144,-22.5,-27.6,27.7,10.19805574,1684,364,541,1140,,92.519688,507.3904,91,7.789,8.882,SW,1.9982688,Calm,
3,55.8,32.82546177,-95.30299929,434,,4.800007956,8.800014587,2.700004476,-23,-23.7,25.7,10.02398775,1684,1024,839,1135,,96.78478,508.865632,91,7.789,8.882,S,2.0966176,Calm,
4,55.9,32.82546599,-95.30299053,434,,5.100008454,8.400013924,2.900004807,-24.2,-23.4,22.9,9.827019696,1684,1111,1024,1115,,90.2231,510.206752,91,7.789,8.882,S,2.1994368,Calm,
0,56,32.82547071,-95.30298297,433,,5.400008951,7.800012929,2.900004807,-23.2,-22.5,17.6,9.486848631,1684,1024,1024,1111,,82.677168,511.41376,91,7.789,8.882,S,2.2977856,Calm,
1,56.1,32.8254762,-95.30297456,432,,6.100010111,7.100011769,2.300003812,-21.2,-25,14.4,9.360571007,1684,1024,1024,1099,,85.958008,512.75488,91,7.789,8.882,S,2.3961344,Calm,
2,56.2,32.82548159,-95.30296802,432,,6.60001094,6.400010609,1.900003149,-20.4,-26.6,14.5,9.193491148,1684,1024,1024,1099,,82.677168,513.87248,91,7.789,4.197,S,2.4989536,Calm,
3,56.3,32.82548907,-95.30296008,431,,7.100011769,5.800009614,1.500002486,-21.5,-26.7,13.9,9.167893638,1684,1024,932,1071,,80.708664,515.303008,91,7.789,4.197,S,2.5973024,Calm,
4,56.4,32.82549601,-95.30295471,431,,7.700012764,5.100008454,1.000001658,-20.8,-26.4,13.1,9.235815107,1684,1106,801,1053,,81.692916,516.3312,91,7.789,4.197,S,2.6956512,Calm,
0,56.5,32.82550322,-95.30294964,431,,8.100013427,4.500007459,0.600000995,-21.6,-26.1,13.1,9.266082397,1684,1392,542,1051,,77.427824,517.359392,91,7.789,4.197,S,2.6956512,Calm,
1,56.6,32.82551149,-95.30294538,431,,8.50001409,3.800006299,0.200000332,-24.6,-23.1,12.2,9.31076181,1684,1549,687,1050,,79.396328,518.298176,91,7.789,4.197,S,2.7984704,Calm,
2,56.7,32.82551909,-95.302942,431,,8.900014753,3.100005139,-0.200000332,-26.5,-22,9.9,9.424451682,1684,1621,706,1050,,77.427824,519.102848,91,7.789,4.197,S,2.8968192,Calm,
3,56.8,32.82552659,-95.3029394,431,,9.300015416,2.300003812,-0.70000116,-24.7,-24.6,6.4,9.580203547,1684,1588,528,1037,,79.396328,519.818112,91,7.789,4.197,S,2.9996384,Calm,
4,56.9,32.82553564,-95.30293726,431,,9.600015913,1.500002486,-1.100001823,-25.5,-23.2,2.5,9.716496655,1684,1401,404,1024,,80.708664,520.57808,91,7.789,4.197,S,2.9996384,Calm,
0,57,32.82554489,-95.30293625,432,,9.800016244,0.70000116,-1.500002486,-28.9,-19.1,-1.6,9.824984323,1572,1214,613,1024,,81.692916,521.159232,91,7.789,4.197,S,3.0979872,Calm,
1,57.1,32.82555371,-95.3029361,432,,9.800016244,0,-1.800002984,-30.2,-20.9,-5.9,9.800016244,1512,1101,711,1024,,84.973756,521.606272,91,7.71,4.197,S,3.0979872,Calm,
2,57.2,32.82556205,-95.30293648,433,,9.600015913,-0.400000663,-1.400002321,-28.4,-25.5,-10.9,9.608345609,1675,1252,614,1024,,84.973756,522.008608,91,7.71,8.657,S,3.196336,Calm,
3,57.3,32.82557107,-95.30293712,433,,9.500015747,-0.800001326,-0.900001492,-27.4,-22.5,-18.3,9.533640308,1684,1110,769,1024,,86.94226,522.36624,91,7.71,8.657,S,3.196336,Calm,
4,57.4,32.82557826,-95.30293828,434,,9.300015416,-1.700002818,-1.200001989,-29.3,-18.7,-22.9,9.454115021,1684,1024,1024,1024,,86.94226,522.58976,91,7.71,8.657,S,3.2991552,Calm,
0,57.5,32.8255876,-95.30294078,434,,9.000014918,-2.200003647,-1.100001823,-24.8,-26.2,-23.5,9.265002796,1676,1024,1024,1024,,86.94226,522.768576,91,7.71,8.657,S,3.2991552,Calm,
1,57.6,32.82559599,-95.3029434,434,,8.800014587,-2.500004144,-0.500000829,-21.4,-30.7,-26.5,9.14823863,1660,1024,1024,1024,,86.94226,522.857984,91,7.71,8.657,S,3.397504,Calm,
2,57.7,32.82560308,-95.302946,435,,8.700014421,-2.800004641,-0.200000332,-20.1,-27.9,-28.5,9.13948961,1684,1024,1024,1024,,91.207352,522.902688,91,7.71,8.657,S,3.397504,Calm,
3,57.8,32.82561131,-95.30294962,435,,8.600014255,-3.400005636,-0.200000332,-20.2,-28.1,-28.3,9.247717547,1684,1024,1024,1024,,89.238848,522.857984,91,7.71,8.657,S,3.4958528,Calm,
4,57.9,32.8256185,-95.30295329,435,,8.50001409,-3.700006133,0,-18,-31.3,-28.5,9.270398122,1684,1024,1024,1024,,90.2231,522.768576,91,7.71,8.657,S,3.4958528,Calm,
0,58,32.82562634,-95.30295781,435,,8.400013924,-4.100006796,0.100000166,-16.1,-31.1,-29.6,9.347207193,1684,1024,1024,1024,,89.238848,522.634464,91,7.71,8.657,S,3.4958528,Calm,
1,58.1,32.82563386,-95.30296256,435,,8.400013924,-4.600007625,0,-12.7,-29.9,-30.7,9.577071585,1684,1024,1024,1024,,88.254596,522.410944,91,7.71,8.657,S,3.598672,Calm,
2,58.2,32.82564136,-95.30296766,435,,8.400013924,-4.900008122,0,-8.7,-33.9,-30.7,9.724726662,1684,1054,1024,1024,,90.2231,522.187424,91,7.738,8.657,S,3.598672,Calm,
3,58.3,32.82564929,-95.30297343,435,,8.300013758,-5.100008454,0.100000166,-5.5,-34.4,-32.2,9.741678866,1684,1223,694,1024,,89.238848,521.874496,91,7.738,8.657,S,3.598672,Calm,
4,58.4,32.82565649,-95.30297885,435,,8.50001409,-5.400008951,0,-4.7,-32.7,-32.7,10.07026981,1684,1194,364,1024,,88.254596,521.561568,91,7.738,8.657,S,3.598672,Calm,
0,58.5,32.82566464,-95.30298529,435,,8.600014255,-5.90000978,-0.300000497,-19.8,-23.9,-30.2,10.42930283,1684,1163,364,1024,,67.585304,521.203936,91,7.738,8.657,S,3.6970208,Calm,
1,58.6,32.82567269,-95.30299252,435,,8.400013924,-6.60001094,-0.800001326,-29.9,-17.1,-31.4,10.68271371,1684,1127,364,1024,,68.569556,520.756896,91,7.738,8.657,S,3.6970208,Calm,
2,58.7,32.8256794,-95.30299939,435,,8.000013261,-7.000011603,-0.70000116,-30.4,-20,-38.4,10.63016327,1684,1035,364,1024,,68.569556,520.265152,91,7.738,8.657,S,3.6970208,Calm,
3,58.8,32.8256856,-95.30300623,435,,7.500012432,-7.300011653,-0.400000663,-31.3,-19.3,-48.2,10.46615278,1684,1083,648,1024,,69.881892,519.728704,91,7.738,8.657,S,3.6970208,Calm,
4,58.9,32.82569257,-95.30301492,435,,7.000011603,-7.700012764,-0.300000497,-32,-18.8,-57.6,10.40626507,1684,1024,1111,1024,,92.519688,519.01344,91,7.738,8.657,S,3.6970208,Calm,
0,59,32.82569801,-95.30302249,435,,6.400010609,-8.000013261,-0.300000497,-29.7,-21.9,-66,10.24501551,1684,1024,1131,1024,,92.519688,518.387584,91,7.738,8.657,S,3.79984,Calm,
1,59.1,32.82570432,-95.30303256,436,,5.800009614,-8.300013758,-0.100000166,-23.8,-28.5,-73.4,10.12572646,1684,402,959,1024,,86.94226,517.4488,91,7.738,8.657,S,3.79984,Calm,
